story_id,flower_id,title,story_ko,culture_region,era,source_title,source_url,confidence_level,story_type,reviewed_at,editorial_note,moods,intents,hook,source_kind
story-dahlia-acocoxochitl-mexico,dahlia,물이 든 빈 줄기라 불린 꽃,"멕시코는 1963년에 달리아를 나라꽃으로 삼았어요. 아즈텍 사람들이 이 꽃을 부르던 이름은 아코코소치틀이었는데, 물이 든 빈 줄기라는 뜻이에요. 멕시코 정부가 인정하는 달리아는 서른다섯 종이고 대부분이 멕시코에만 자라요. 국경을 넘어 과테말라와 코스타리카까지 내려간 건 두 종뿐이에요. 달리아는 보기만 하는 꽃이 아니었어요. 여러 지역에서 덩이줄기를 용설란 잎에 감미료와 함께 싸서 익히거나 차로 우려 마셨고, 꽃잎은 과자와 샐러드에 넣었어요. 이름 이야기에는 단서를 하나 달아야 해요. 빈 줄기를 물관으로 썼다는 말이 널리 퍼져 있지만, 그 이름이 화단 달리아가 아니라 사람 키를 훌쩍 넘게 자라는 나무달리아 쪽에 붙었다고 보는 견해도 있어요.",mexico,ancient-modern,"Dalia, la flor nacional de México (SNICS, Gobierno de México)",https://www.gob.mx/snics/articulos/dalia-la-flor-nacional-de-mexico?idiom=es,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #9. 출처 본문의 사실만 참고해 새로 쓴 문장. 물관 통설은 미국달리아협회가 나무달리아 쪽 이름으로 본다 — 본문에 단서를 달았다,mythic|healing,gratitude|just_because,아즈텍이 이 꽃에 붙인 이름은 물이 든 빈 줄기라는 뜻이었습니다.,museum
story-dahlia-anders-dahl-never-saw,dahlia,자기 이름이 붙은 꽃을 끝내 못 봤습니다,"달리아라는 이름은 스웨덴 식물학자 안데르스 달에게서 왔어요. 1751년에 태어나 열아홉에 웁살라 대학에 들어갔고, 린네의 제자 가운데 가장 부지런한 축에 들었어요. 입학한 지 두 해 만에 그가 모은 표본이 이천 종에 이르렀다는 기록이 남아 있어요. 나중에는 스스로 육천 종으로 헤아릴 만큼 늘었어요. 1787년 봄에 오보, 지금의 투르쿠에서 식물학을 가르치는 자리를 얻었는데 부임하고 얼마 지나지 않은 1789년 5월에 열병으로 세상을 떠났어요. 서른여덟이었어요. 동료 올로프 스바르츠는 추도사에 그를 두고 보기 드문 심장을 지닌 사람이었다고 적었어요. 카바니예스가 멕시코에서 온 이 꽃에 그의 이름을 붙인 건 그가 죽고 두 해 뒤였어요.",sweden,18c,Anders Dahl — Svenskt biografiskt lexikon (Riksarkivet),https://sok.riksarkivet.se/sbl/Mobil/Artikel/15769,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #10. 출처 본문의 사실만 참고해 새로 쓴 문장. 스웨덴 국립문서보관소 인명사전 + Dahlia Almanac 교차 확인,tragic|healing,comfort,달리아라는 이름의 주인은 그 꽃이 이름을 얻기 두 해 전에 죽었습니다.,museum
story-dahlia-blue-prize-unclaimed,dahlia,백팔십 년째 아무도 못 받은 상금,"1846년 에든버러의 한 원예협회가 상금을 걸었어요. 파란 달리아를 만들어 내는 사람에게 이천 파운드를 주겠다고요. 그때로서는 어마어마한 돈이었어요. 그런데 백팔십 년이 지나도록 그 돈을 받아 간 사람이 없어요. 유행이 지나서도, 아무도 안 해 봐서도 아니에요. 진짜 파란색을 내려면 색소에 수산기가 여섯 개 붙어야 하는데 달리아는 다섯 개까지밖에 만들지 못해요. 그래서 육종가들이 닿은 가장 파란 색이 모브와 자주와 라일락이에요. 대신 다른 쪽으로는 끝까지 갔어요. 꽃 모양이 스물한 가지, 크기가 열 등급으로 나뉘고 미국달리아협회에 등록된 품종만 이천 개가 넘어요. 해마다 새 품종이 이백 개씩 더해지고, 심사 기준은 예순네 쪽짜리 안내서에 적혀 있어요.",uk,19c-modern,"Of Dahlias, Devoted Growers, and their High-Stakes Competitions (Craftsmanship Magazine)",https://craftsmanship.net/of-dahlias-obsessive-growers-and-their-high-stakes-beauty-contests/,repeated,history,2026-08-16,"seed-v7: docs/story-research-5.md #11. 출처 본문의 사실만 참고해 새로 쓴 문장. 1846년·2천 파운드는 Dahlia Almanac이 독립 확인, 주최 단체는 이 출처 단독",funny|dramatic,just_because,파란 달리아를 만들면 이천 파운드를 준다고 했습니다. 상금은 아직 그대로 남아 있습니다.,magazine
story-dahlia-one-root-cactus,dahlia,상자에서 살아 있던 건 뿌리 한 조각뿐이었습니다,"1872년 네덜란드 위트레흐트의 판 데르 베르흐가 멕시코에 있는 친구에게서 씨앗과 식물 화물을 받았어요. 긴 항해를 견디지 못하고 거의 다 썩어 있었어요. 상자를 뒤지다 살아 있어 보이는 뿌리 한 조각을 겨우 찾아냈어요. 그걸 심고 꺾꽂이로 늘렸더니 유럽에 없던 꽃이 나왔어요. 길고 가늘고 뾰족한 꽃잎이 뒤로 말린 진홍색 꽃이었어요. 그는 그해 세상을 떠난 멕시코 대통령의 이름을 따 후아레스라 불렀고, 1874년 카탈로그에 멕시코에서 온 새 품종이라고 실었어요. 오늘날 캑터스형 달리아는 전부 이 한 포기에서 나왔다고 봐요. 프랑스 사람들은 이 꽃을 악마의 별들이라고 불렀어요.",netherlands,19c,The Cactus Dahlia (New Mexico Dahlia Society),https://nmdahliasociety.org/the-cactus-dahlia/,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #12. 출처 본문의 사실만 참고해 새로 쓴 문장. 미국달리아협회·Dahlia Almanac이 덩이줄기 하나만 살아남았다는 대목을 독립 확인,dramatic|healing,celebration|just_because,캑터스 달리아는 전부 썩은 화물 속에서 살아남은 뿌리 한 조각의 후손입니다.,garden
story-gladiolus-via-gladiola,gladiolus,일 년에 하루만 생기는 길,"네덜란드 네이메헌의 나흘 행진은 1909년에 군사 훈련 행사로 시작해 지금은 세계에서 가장 큰 도보 행사가 됐어요. 나흘 동안 이백 킬로미터를 걷고 마지막 날 마지막 구간에 들어서면, 구경 나온 가족과 이웃이 걷는 사람에게 글라디올러스를 안겨 줘요. 그 구간의 이름이 비아 글라디올라예요. 네덜란드에는 죽음이냐 글라디올러스냐라는 관용구도 있어요. 전부 아니면 전무라는 뜻이에요. 이 꽃 이름이 라틴어로 칼을 뜻하는 글라디우스에서 왔고, 이긴 검투사가 글라디올러스를 받았다는 이야기가 전해지는 데서 나온 표현이에요. 다만 검투사 대목은 고대 기록으로 확인되지는 않아요. 행사 안내문에는 이런 당부도 있어요. 한 사람에게 한두 송이까지만 건네세요.",netherlands,modern,Nijmeegse Vierdaagse: geschiedenis door de jaren heen (Nederlands Instituut voor Beeld & Geluid),https://schatkamer.beeldengeluid.nl/verhaal/Nijmeegse-Vierdaagse-geschiedenis-door-de-jaren-heen,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #13. 출처 본문의 사실만 참고해 새로 쓴 문장. 검투사 기원설은 어원에서 역산된 전승일 가능성이 커 본문에 단서를 달았다,healing|dramatic,comfort|celebration,네덜란드에는 이백 킬로미터를 걸어온 사람들을 위해 일 년에 하루만 이름이 바뀌는 길이 있습니다.,museum
story-gladiolus-dame-edna-throw,gladiolus,무대의 꽃을 객석으로 던진 날,"호주 코미디언 배리 험프리스는 1955년에 데임 에드나라는 인물을 만들어 예순여덟 해 동안 연기했어요. 무대에는 늘 글라디올러스를 꽂은 화병을 뒀어요. 이유를 그는 이렇게 말했어요. 아주 세련되지 않은 꽃이고, 무신경해 보이고, 야심 있어 보이고, 몹시 화려하다고요. 그게 자기가 만든 인물과 잘 맞는다고 봤어요. 꽃을 던지는 의식은 우연히 생겼어요. 어느 공연에서 맨 앞줄 관객이 자기가 아니라 화병만 보고 있길래 꽃을 집어 던졌더니, 그 사람이 옆으로 넘겼고 결국 객석 전체가 음악에 맞춰 꽃을 흔들었어요. 그 순간 쇼의 마지막을 찾았다고 그는 말했어요. 1979년 영국 방송이 만든 그의 다큐멘터리 제목은 아예 글라디올러스의 여인이었어요.",australia,modern,The man behind the dame (Harvard Gazette),https://news.harvard.edu/gazette/story/2001/03/the-man-behind-the-dame,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #14. 출처 본문의 사실만 참고해 새로 쓴 문장. The Art Newspaper 부고로 교차 확인,funny|dramatic,celebration|just_because,그가 이 꽃을 고른 이유는 예뻐서가 아니라 무신경해 보여서였습니다.,newspaper
story-gladiolus-liliaceus-dusk,gladiolus,해가 지면 다른 꽃이 됩니다,"남아프리카 케이프에는 하루에 두 번 얼굴을 바꾸는 글라디올러스가 있어요. 낮에는 옅은 갈색이나 황갈색, 크림색이나 녹황색이라 눈에 잘 띄지 않아요. 그러다 해가 기울면 선명한 청보랏빛으로 변하고, 동시에 정향 같은 달콤한 향을 내요. 이유는 손님이 밤에 오기 때문이에요. 이 꽃을 찾아오는 건 밤에 나는 나방들이거든요. 현지 아프리칸스어 이름들이 그 변화를 그대로 담고 있어요. 저녁 관, 계피 저녁꽃, 갈색 저녁꽃이라는 뜻의 이름으로 불려요. 종소명은 백합 같다는 뜻이지만 백합과는 관계가 없어요. 글라디올러스는 붓꽃과 식물이에요. 1780년에 네덜란드 박물학자가 처음 기록했어요.",south-africa,18c-modern,"Gladiolus liliaceus (PlantZAfrica, SANBI)",https://pza.sanbi.org/gladiolus-liliaceus,single_source,history,2026-08-16,seed-v7: docs/story-research-5.md #15. 출처 본문의 사실만 참고해 새로 쓴 문장. 남아공 국가 생물다양성 기관 자료 한 곳이지만 아프리칸스 통칭이 현상과 일치한다. 종소명 liliaceus는 백합속과 무관 — 본문에 명시,romantic|mythic,confession|anniversary,이 글라디올러스는 낮과 밤에 서로 다른 꽃처럼 보입니다. 그것도 날마다요.,garden
story-gladiolus-aureus-seed-bank,gladiolus,냉동고에서 서른아홉 해를 잔 씨앗,"황금 글라디올러스는 1894년에 처음 채집돼 1896년에 기록된 남아프리카 케이프의 꽃이에요. 1940년대까지만 해도 코메치에 언덕에서 흔한 편이었는데, 1960년대 말부터 택지 개발이 서식지를 덮으면서 사라져 갔어요. 지금 야생에 남은 건 사암 비탈의 이탄 습지 한 곳, 열 포기가 채 안 돼요. 남아공 국가 기관의 평가는 냉정해요. 유전자 풀이 너무 줄어 개체군이 더는 이어지기 어렵다고 적혀 있어요. 대신 씨앗이 남았어요. 1976년에 야생에서 거둔 씨앗 천백 알이 영국 웨이크허스트의 밀레니엄 종자은행에 들어갔고, 2017년 5월에 그중 일부를 케이프타운 커스텐보스의 육묘장에 뿌렸어요. 서른아홉 해 만이었어요.",south-africa,19c-modern,"Gladiolus aureus (PlantZAfrica, SANBI)",https://pza.sanbi.org/gladiolus-aureus,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #16. 출처 본문의 사실만 참고해 새로 쓴 문장. SANBI 적색목록 평가서로 수치 교차 확인,tragic|healing,comfort,"야생에 열 포기도 남지 않은 꽃의 앞날이, 1976년에 거둔 씨앗 천백 알에 걸려 있었습니다.",garden
story-crocus-saffron-one-clone,crocus,지구의 사프란은 전부 한 포기의 복제본입니다,"사프란을 내는 크로커스는 씨를 맺지 못해요. 염색체가 세 벌인 삼배체라 유성생식이 안 되거든요. 그래서 처음 생겨난 이래로 알뿌리를 쪼개는 방식으로만 퍼졌어요. 지금 세계 어디에서 자라는 사프란이든 사실상 한 계통의 복제본이라는 뜻이에요. 2022년에 나온 유전자 연구가 고향까지 짚어 냈어요. 사프란이 가진 유전형의 구십구 퍼센트 이상이 그리스 남동부의 야생 크로커스에서 나왔고, 그중 구십팔 퍼센트가 아티카 지역 무리에 있었어요. 그리스 크노소스와 아크로티리의 벽화에 사프란을 따는 장면이 그려진 것이 기원전 천칠백 년 무렵이에요. 옛 그림과 오늘의 유전자가 같은 자리를 가리킨 셈이에요. 씨를 못 맺는 성질이 오히려 좋은 형질을 그대로 붙들어 두었어요.",greece,ancient-modern,Ancient Artworks and Crocus Genetics Both Support Saffron's Origin in Early Greece (Frontiers in Plant Science),https://pmc.ncbi.nlm.nih.gov/articles/PMC8913524/,repeated,history,2026-08-16,seed-v7: docs/story-research-5.md #17. 출처 본문의 사실만 참고해 새로 쓴 문장. 논문 자체가 2019년 독립 연구 두 편을 종합한다,mythic|dramatic,just_because,사프란은 씨를 맺지 못합니다. 삼천오백 년 동안 알뿌리를 쪼개는 방식으로만 이어져 왔습니다.,paper
story-crocus-nuremberg-safranschau,crocus,사프란을 섞어 판 값,"사프란은 오래도록 금값에 가까운 향신료였어요. 그래서 섞어 파는 사람이 끊이지 않았어요. 물이나 기름을 먹여 무게를 늘리거나 잇꽃과 금잔화 꽃잎, 벽돌 가루를 섞었어요. 뉘른베르크에는 늦어도 1357년부터 사프란 검사가 있었고 1441년에는 정식 제도가 됐어요. 검사관은 눈으로 보고, 물에 담가 물드는 정도를 시험하고, 무게는 금 저울로 달았어요. 이 제도는 1852년까지 이어졌어요. 위조는 가혹하게 다스려서 때로는 사형까지 갔어요. 옛 연대기에는 1449년에 가짜 사프란을 판 사람이 그 가짜 사프란과 함께 산 채로 태워졌다고 적혀 있어요. 다만 이름과 연도는 기록마다 조금씩 다르게 전해져요. 스위스 바젤도 1420년에 시의회가 사프란 재배를 관리 아래 두고 검사관을 두었어요.",germany,15c,Safran: Luxusgewürz und Farbstoff (PTA-Forum),https://www.pta-forum.de/ausgabe-092012/luxusgewuerz-und-farbstoff/,varies,history,2026-08-16,seed-v7: docs/story-research-5.md #18. 출처 본문의 사실만 참고해 새로 쓴 문장. 제도 연표는 확실하나 개별 처형 사건의 이름·연도가 연대기 인용마다 갈려 varies,dramatic|tragic,just_because,"중세 뉘른베르크에는 사프란 검사관이 있었고, 위조범에게 내려진 벌은 화형이었습니다.",magazine
story-crocus-mund-road-revival,crocus,마을을 가른 도로가 살린 사프란,"스위스 발레 주의 문트는 이 나라에서 사프란을 짓는 마지막 마을이에요. 열네 번째 세기부터 끊이지 않고 지어 왔다는 말이 돌지만, 마을 문서고에서 확인되는 가장 이른 해는 1870년이에요. 공식 기록은 그 앞의 이야기를 아예 전설이라고 못 박아요. 1950년대부터는 사람들이 공장 일자리로 옮겨 가면서 손이 많이 가는 사프란 밭이 하나둘 버려졌어요. 그러다 1977년에 마을과 강 유역을 잇는 도로 공사가 오래된 밭을 말 그대로 둘로 갈랐어요. 그런데 그 일이 오히려 되살리기의 계기가 됐어요. 2004년에는 원산지 보호 명칭을 받았어요. 지금 밭은 만사천 제곱미터쯤이고, 좋은 해에 거두는 양이 이 킬로그램이에요.",switzerland,19c-modern,Munder Safran / Safran de Mund AOP (Patrimoine culinaire suisse),https://www.patrimoineculinaire.ch/Produkt/Munder-Safran-Safran-de-Mund-AOP/91,single_source,history,2026-08-16,seed-v7: docs/story-research-5.md #19. 출처 본문의 사실만 참고해 새로 쓴 문장. 연방 주도 문화유산 인벤토리라 source_kind=museum. 관광 매체의 더 화려한 숫자는 원문 확인이 안 돼 싣지 않았다,healing|funny,comfort|just_because,스위스에서 사프란이 나는 마을은 딱 하나입니다. 좋은 해에 거두는 양이 이 킬로그램입니다.,museum
